Year,City,Sport,Discipline,Athlete,Location,Gender,Event,Medal
1932,Los Angeles,Athletics,Athletics, Hilda strike-sisson,Canada,Women,100M,Silver
1932,Los Angeles,Athletics,Athletics, Nellie halstead,UK,Women,4X100M Relay,Bronze
1932,Los Angeles,Athletics,Athletics, Eileen May hiscock,UK,Women,4X100M Relay,Bronze
1932,Los Angeles,Athletics,Athletics, Gwendoline Alice porter,UK,Women,4X100M Relay,Bronze
1932,Los Angeles,Athletics,Athletics, Violet B. webb,UK,Women,4X100M Relay,Bronze
1932,Los Angeles,Athletics,Athletics, Mary Louise carew,USA,Women,4X100M Relay,Gold
1932,Los Angeles,Athletics,Athletics, Evelyn furtsch,USA,Women,4X100M Relay,Gold
1932,Los Angeles,Athletics,Athletics, Annette Joan rogers,USA,Women,4X100M Relay,Gold
1932,Los Angeles,Athletics,Athletics, Wilhelmina von bremen,USA,Women,4X100M Relay,Gold
1932,Los Angeles,Athletics,Athletics, Mary frizzell,Canada,Women,4X100M Relay,Silver
1932,Los Angeles,Athletics,Athletics, Mildred frizzell,Canada,Women,4X100M Relay,Silver
1932,Los Angeles,Athletics,Athletics, Lillian palmer-alderson,Canada,Women,4X100M Relay,Silver
1932,Los Angeles,Athletics,Athletics, Hilda strike-sisson,Canada,Women,4X100M Relay,Silver
1932,Los Angeles,Athletics,Athletics, Marjorie R. clark,South Africa,Women,80M Hurdles,Bronze
1932,Los Angeles,Athletics,Athletics, Mildred didrikson,USA,Women,80M Hurdles,Gold
1932,Los Angeles,Athletics,Athletics, Evelyne Ruth hall,USA,Women,80M Hurdles,Silver
1932,Los Angeles,Athletics,Athletics, Jadwiga wajsourna,Poland,Women,Discus Throw,Bronze
1932,Los Angeles,Athletics,Athletics, Lillian copeland,USA,Women,Discus Throw,Gold
1932,Los Angeles,Athletics,Athletics, Ruth osburn,USA,Women,Discus Throw,Silver
1932,Los Angeles,Athletics,Athletics, Eva dawes-spinks,Canada,Women,High Jump,Bronze
1932,Los Angeles,Athletics,Athletics, Jean shiley,USA,Women,High Jump,Gold
1932,Los Angeles,Athletics,Athletics, Mildred didrikson,USA,Women,High Jump,Silver
1932,Los Angeles,Athletics,Athletics, Mathilde (Tilly) fleischer,Germany,Women,Javelin Throw,Bronze
1932,Los Angeles,Athletics,Athletics, Mildred didrikson,USA,Women,Javelin Throw,Gold
1932,Los Angeles,Athletics,Athletics, Ellen braumüller,Germany,Women,Javelin Throw,Silver
1932,Los Angeles,Fencing,Fencing, Erna bogen,Hungary,Women,Foil Individual,Bronze
1932,Los Angeles,Fencing,Fencing, Ellen S. preis-müller,Austria,Women,Foil Individual,Gold
1932,Los Angeles,Fencing,Fencing, Heather Seymour guinness,UK,Women,Foil Individual,Silver
1936,Berlin,Aquatics,Diving, Käthe köhler,Germany,Women,10M Platform,Bronze
1936,Berlin,Aquatics,Diving, Dorothy poynton-hill,USA,Women,10M Platform,Gold
1936,Berlin,Aquatics,Diving, Velma Clancy dunn ploessel,USA,Women,10M Platform,Silver
1936,Berlin,Aquatics,Diving, Dorothy poynton-hill,USA,Women,3M Springboard,Bronze
1936,Berlin,Aquatics,Diving, Marjorie gestring,USA,Women,3M Springboard,Gold
1936,Berlin,Aquatics,Diving, Katherine Louise rawls,USA,Women,3M Springboard,Silver
1936,Berlin,Aquatics,Swimming, Alice W. bridges,USA,Women,100M Backstroke,Bronze
1936,Berlin,Aquatics,Swimming, Dina Willemina Jacoba senff,Netherlands,Women,100M Backstroke,Gold
1936,Berlin,Aquatics,Swimming, Hendrika mastenbroek,Netherlands,Women,100M Backstroke,Silver
1936,Berlin,Aquatics,Swimming, Gisela arendt-jacobs,Germany,Women,100M Freestyle,Bronze
1936,Berlin,Aquatics,Swimming, Hendrika mastenbroek,Netherlands,Women,100M Freestyle,Gold
1936,Berlin,Aquatics,Swimming, Jeanette Morven campbell,Argentina,Women,100M Freestyle,Silver
1936,Berlin,Aquatics,Swimming, Inge sörensen,Denmark,Women,200M Breaststroke,Bronze
1936,Berlin,Aquatics,Swimming, Hideko maehata,Japan,Women,200M Breaststroke,Gold
1936,Berlin,Aquatics,Swimming, Martha genenger,Germany,Women,200M Breaststroke,Silver
1936,Berlin,Aquatics,Swimming, Lenore kight-wingard,USA,Women,400M Freestyle,Bronze
1936,Berlin,Aquatics,Swimming, Hendrika mastenbroek,Netherlands,Women,400M Freestyle,Gold
1936,Berlin,Aquatics,Swimming, Ragnild Tove hveger,Denmark,Women,400M Freestyle,Silver
1936,Berlin,Aquatics,Swimming, Mavis Anne freeman,USA,Women,4X100M Freestyle Relay,Bronze
1936,Berlin,Aquatics,Swimming, Bernice Ruth lapp,USA,Women,4X100M Freestyle Relay,Bronze
1936,Berlin,Aquatics,Swimming, Mary Olive mckean,USA,Women,4X100M Freestyle Relay,Bronze
1936,Berlin,Aquatics,Swimming, Katherine Louise rawls,USA,Women,4X100M Freestyle Relay,Bronze
1936,Berlin,Aquatics,Swimming, Willemyntje (Willy) den ouden,Netherlands,Women,4X100M Freestyle Relay,Gold
1936,Berlin,Aquatics,Swimming, Hendrika mastenbroek,Netherlands,Women,4X100M Freestyle Relay,Gold
1936,Berlin,Aquatics,Swimming, Johanna Katarina selbach,Netherlands,Women,4X100M Freestyle Relay,Gold
1936,Berlin,Aquatics,Swimming, Catharina (Tini) Willemina wagner,Netherlands,Women,4X100M Freestyle Relay,Gold
1936,Berlin,Aquatics,Swimming, Gisela arendt-jacobs,Germany,Women,4X100M Freestyle Relay,Silver
1936,Berlin,Aquatics,Swimming, Ruth halbsguth,Germany,Women,4X100M Freestyle Relay,Silver
1936,Berlin,Aquatics,Swimming, Maria Magdalene lohmar -henze,Germany,Women,4X100M Freestyle Relay,Silver
1936,Berlin,Aquatics,Swimming, Ingeborg schmitz,Germany,Women,4X100M Freestyle Relay,Silver
1936,Berlin,Athletics,Athletics, Käthe krauss,Germany,Women,100M,Bronze
1936,Berlin,Athletics,Athletics, Helen Herring stephens,USA,Women,100M,Gold
1936,Berlin,Athletics,Athletics, Stanislawa walasiewicz,Poland,Women,100M,Silver
1936,Berlin,Athletics,Athletics, Dorothy Elizabeth brookshaw,Canada,Women,4X100M Relay,Bronze
1936,Berlin,Athletics,Athletics, Hilda May cameron,Canada,Women,4X100M Relay,Bronze
1936,Berlin,Athletics,Athletics, Mildred Jeanette dolson-cavill,Canada,Women,4X100M Relay,Bronze
1936,Berlin,Athletics,Athletics, Aileen Aletha meagher,Canada,Women,4X100M Relay,Bronze
1936,Berlin,Athletics,Athletics, Harriett Claiborne bland,USA,Women,4X100M Relay,Gold
1936,Berlin,Athletics,Athletics, Elizabeth robinson,USA,Women,4X100M Relay,Gold
1936,Berlin,Athletics,Athletics, Annette Joan rogers,USA,Women,4X100M Relay,Gold
1936,Berlin,Athletics,Athletics, Helen Herring stephens,USA,Women,4X100M Relay,Gold
1936,Berlin,Athletics,Athletics, Audrey Kathleen brown,UK,Women,4X100M Relay,Silver
1936,Berlin,Athletics,Athletics, Barbara Hannah Anita burke,UK,Women,4X100M Relay,Silver
1936,Berlin,Athletics,Athletics, Eileen May hiscock,UK,Women,4X100M Relay,Silver
1936,Berlin,Athletics,Athletics, Violet R. olney,UK,Women,4X100M Relay,Silver
1936,Berlin,Athletics,Athletics, Elizabeth taylor-campbell,Canada,Women,80M Hurdles,Bronze
1936,Berlin,Athletics,Athletics, Trebisonda valla,Italy,Women,80M Hurdles,Gold
1936,Berlin,Athletics,Athletics, Anni steuer,Germany,Women,80M Hurdles,Silver
1936,Berlin,Athletics,Athletics, Paula mollenhauer,Germany,Women,Discus Throw,Bronze
1936,Berlin,Athletics,Athletics, Gisela mauermayer,Germany,Women,Discus Throw,Gold
1936,Berlin,Athletics,Athletics, Jadwiga wajsourna,Poland,Women,Discus Throw,Silver
1936,Berlin,Athletics,Athletics, Elfriede kaun,Germany,Women,High Jump,Bronze
1936,Berlin,Athletics,Athletics, Ibolya csak,Hungary,Women,High Jump,Gold
1936,Berlin,Athletics,Athletics, Dorothy Beatrice J. odam-tyler,UK,Women,High Jump,Silver
1936,Berlin,Athletics,Athletics, Marja Jadwiga kwasniewska-maleszewska,Poland,Women,Javelin Throw,Bronze
1936,Berlin,Athletics,Athletics, Mathilde (Tilly) fleischer,Germany,Women,Javelin Throw,Gold
1936,Berlin,Athletics,Athletics, Luise krüger,Germany,Women,Javelin Throw,Silver
1936,Berlin,Fencing,Fencing, Ellen S. preis-müller,Austria,Women,Foil Individual,Bronze
1936,Berlin,Fencing,Fencing, Ilona elek,Hungary,Women,Foil Individual,Gold
1936,Berlin,Fencing,Fencing, Helene mayer,Germany,Women,Foil Individual,Silver
1936,Berlin,Gymnastics,Artistic G., Margit csillik,Hungary,Women,Team Competition,Bronze
1936,Berlin,Gymnastics,Artistic G., Margit kalocsai,Hungary,Women,Team Competition,Bronze
1936,Berlin,Gymnastics,Artistic G., Ilona madary,Hungary,Women,Team Competition,Bronze
1936,Berlin,Gymnastics,Artistic G., Gabriella meszaros,Hungary,Women,Team Competition,Bronze
1936,Berlin,Gymnastics,Artistic G., Margit nagy-sandor,Hungary,Women,Team Competition,Bronze
1936,Berlin,Gymnastics,Artistic G., Olga törös,Hungary,Women,Team Competition,Bronze
1936,Berlin,Gymnastics,Artistic G., Judith töth,Hungary,Women,Team Competition,Bronze
1936,Berlin,Gymnastics,Artistic G., Eszter voit,Hungary,Women,Team Competition,Bronze
1936,Berlin,Gymnastics,Artistic G., Anita bärwirth,Germany,Women,Team Competition,Gold
1936,Berlin,Gymnastics,Artistic G., Erna bürger,Germany,Women,Team Competition,Gold
1936,Berlin,Gymnastics,Artistic G., Isolde frölian,Germany,Women,Team Competition,Gold
1936,Berlin,Gymnastics,Artistic G., Friederike (Friedl) iby,Germany,Women,Team Competition,Gold
1936,Berlin,Gymnastics,Artistic G., Gertrude (Trudi) meyer,Germany,Women,Team Competition,Gold
1936,Berlin,Gymnastics,Artistic G., Paula pöhlsen,Germany,Women,Team Competition,Gold
1936,Berlin,Gymnastics,Artistic G., Julie schmitt,Germany,Women,Team Competition,Gold
1936,Berlin,Gymnastics,Artistic G., Käthe sohnemann,Germany,Women,Team Competition,Gold
1936,Berlin,Gymnastics,Artistic G., Jaroslava bajerova,Czech Republic,Women,Team Competition,Silver
1936,Berlin,Gymnastics,Artistic G., Vlasta dekanova,Czech Republic,Women,Team Competition,Silver
1936,Berlin,Gymnastics,Artistic G., Bozena dobesova,Czech Republic,Women,Team Competition,Silver
1936,Berlin,Gymnastics,Artistic G., Vlasta foltova,Czech Republic,Women,Team Competition,Silver
1936,Berlin,Gymnastics,Artistic G., Anna hrebrinova,Czech Republic,Women,Team Competition,Silver
1936,Berlin,Gymnastics,Artistic G., Matylda palfyova,Czech Republic,Women,Team Competition,Silver
1936,Berlin,Gymnastics,Artistic G., Zdenka vermirovska,Czech Republic,Women,Team Competition,Silver
1936,Berlin,Gymnastics,Artistic G., Marie vetrovska,Czech Republic,Women,Team Competition,Silver
1948,London,Aquatics,Diving, Birte christoffersen-hanson,Denmark,Women,10M Platform,Bronze
1948,London,Aquatics,Diving, Victoria Manalo draves,USA,Women,10M Platform,Gold
1948,London,Aquatics,Diving, Patricia Anne elsener,USA,Women,10M Platform,Silver
1948,London,Aquatics,Diving, Patricia Anne elsener,USA,Women,3M Springboard,Bronze
1948,London,Aquatics,Diving, Victoria Manalo draves,USA,Women,3M Springboard,Gold
1948,London,Aquatics,Diving, Zoe-Ann olsen-jensen,USA,Women,3M Springboard,Silver
1948,London,Aquatics,Swimming, Judith Joy davies,Australia,Women,100M Backstroke,Bronze
1948,London,Aquatics,Swimming, Karen Margrethe harup,Denmark,Women,100M Backstroke,Gold
1948,London,Aquatics,Swimming, Suzanne Winona zimmerman,USA,Women,100M Backstroke,Silver
1948,London,Aquatics,Swimming, Marie-Louise Jean linssen-vaessen,Netherlands,Women,100M Freestyle,Bronze
1948,London,Aquatics,Swimming, Greta Marie andersen,Denmark,Women,100M Freestyle,Gold
1948,London,Aquatics,Swimming, Ann Elisabeth curtis,USA,Women,100M Freestyle,Silver
1948,London,Aquatics,Swimming, Eva novak-gerard,Hungary,Women,200M Breaststroke,Bronze
1948,London,Aquatics,Swimming, Petronella (Nel) van vliet,Netherlands,Women,200M Breaststroke,Gold
1948,London,Aquatics,Swimming, Beatrice Nancy lyons,Australia,Women,200M Breaststroke,Silver
1948,London,Aquatics,Swimming, Catherine gibson,UK,Women,400M Freestyle,Bronze
1948,London,Aquatics,Swimming, Ann Elisabeth curtis,USA,Women,400M Freestyle,Gold
1948,London,Aquatics,Swimming, Karen Margrethe harup,Denmark,Women,400M Freestyle,Silver
1948,London,Aquatics,Swimming, Irma heijting-schuhmacher,Netherlands,Women,4X100M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming, Marie-Louise Jean linssen-vaessen,Netherlands,Women,4X100M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming, Margot marsman,Netherlands,Women,4X100M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming, Johanna Maria termeulen,Netherlands,Women,4X100M Freestyle Relay,Bronze
1948,London,Aquatics,Swimming, Marie Louise corridon,USA,Women,4X100M Freestyle Relay,Gold
1948,London,Aquatics,Swimming, Ann Elisabeth curtis,USA,Women,4X100M Freestyle Relay,Gold
1948,London,Aquatics,Swimming, Brenda Merserau helser,USA,Women,4X100M Freestyle Relay,Gold
1948,London,Aquatics,Swimming, Thelma H. kalama,USA,Women,4X100M Freestyle Relay,Gold
1948,London,Aquatics,Swimming, Greta Marie andersen,Denmark,Women,4X100M Freestyle Relay,Silver
1948,London,Aquatics,Swimming, Fritze Wulf carstensen,Denmark,Women,4X100M Freestyle Relay,Silver
1948,London,Aquatics,Swimming, Karen Margrethe harup,Denmark,Women,4X100M Freestyle Relay,Silver
1948,London,Aquatics,Swimming, Eva Johanne riise,Denmark,Women,4X100M Freestyle Relay,Silver
1948,London,Athletics,Athletics, Shirley strickland-de la hunty,Australia,Women,100M,Bronze
1948,London,Athletics,Athletics, Fanny blankers-koen,Netherlands,Women,100M,Gold
1948,London,Athletics,Athletics, Dorothy Gladys manley,UK,Women,100M,Silver
1948,London,Athletics,Athletics, Audrey Mickey patterson,USA,Women,200M,Bronze
1948,London,Athletics,Athletics, Fanny blankers-koen,Netherlands,Women,200M,Gold
1948,London,Athletics,Athletics, Audrey Doreen Swayne williamson,UK,Women,200M,Silver
1948,London,Athletics,Athletics, Dianne P. foster,Canada,Women,4X100M Relay,Bronze
1948,London,Athletics,Athletics, Patricia jones,Canada,Women,4X100M Relay,Bronze
1948,London,Athletics,Athletics, Nancy mackay-murrall,Canada,Women,4X100M Relay,Bronze
1948,London,Athletics,Athletics, Violet meyers,Canada,Women,4X100M Relay,Bronze
1948,London,Athletics,Athletics, Fanny blankers-koen,Netherlands,Women,4X100M Relay,Gold
1948,London,Athletics,Athletics, Xenia stad-de jong,Netherlands,Women,4X100M Relay,Gold
1948,London,Athletics,Athletics, Gerda Johanna Marie van der kade-koudijs,Netherlands,Women,4X100M Relay,Gold
1948,London,Athletics,Athletics, Jeannette Josephina Maria witziers-timmer,Netherlands,Women,4X100M Relay,Gold
1948,London,Athletics,Athletics, Joyce A. king-walker,Australia,Women,4X100M Relay,Silver
1948,London,Athletics,Athletics, June Rit maston-fergson,Australia,Women,4X100M Relay,Silver
1948,London,Athletics,Athletics, Elizabeth mckinnon,Australia,Women,4X100M Relay,Silver
1948,London,Athletics,Athletics, Shirley strickland-de la hunty,Australia,Women,4X100M Relay,Silver
1948,London,Athletics,Athletics, Shirley strickland-de la hunty,Australia,Women,80M Hurdles,Bronze
1948,London,Athletics,Athletics, Fanny blankers-koen,Netherlands,Women,80M Hurdles,Gold
1948,London,Athletics,Athletics, Maureen Angela Jane gardner,UK,Women,80M Hurdles,Silver
1948,London,Athletics,Athletics, Jacqueline mazeas,France,Women,Discus Throw,Bronze
1948,London,Athletics,Athletics, Micheline ostermeyer,France,Women,Discus Throw,Gold
1948,London,Athletics,Athletics, Edera cordiale-gentile,Italy,Women,Discus Throw,Silver
1948,London,Athletics,Athletics, Micheline ostermeyer,France,Women,High Jump,Bronze
1948,London,Athletics,Athletics, Alice Marie coachman,USA,Women,High Jump,Gold
1948,London,Athletics,Athletics, Dorothy Beatrice J. odam-tyler,UK,Women,High Jump,Silver
1948,London,Athletics,Athletics, Lily Marie Louise carlstedt-kelsby,Denmark,Women,Javelin Throw,Bronze
1948,London,Athletics,Athletics, Hermine (Herma) bauma,Austria,Women,Javelin Throw,Gold
1948,London,Athletics,Athletics, Kaisa parviainen,Finland,Women,Javelin Throw,Silver
1948,London,Athletics,Athletics, Ann-Britt leyman,Sweden,Women,Long Jump,Bronze
1948,London,Athletics,Athletics, Olga gyarmati,Hungary,Women,Long Jump,Gold
1948,London,Athletics,Athletics, Noemi simonetto de portela,Argentina,Women,Long Jump,Silver
1948,London,Athletics,Athletics, Ine schäffer-mayer,Austria,Women,Shot Put,Bronze
1948,London,Athletics,Athletics, Micheline ostermeyer,France,Women,Shot Put,Gold
1948,London,Athletics,Athletics, Amelia piccinini,Italy,Women,Shot Put,Silver
1948,London,Canoe / Kayak,Canoe / Kayak F, Friederike schwingl,Austria,Women,K-1 500M (Kayak Single),Bronze
1948,London,Canoe / Kayak,Canoe / Kayak F, Karen hoff,Denmark,Women,K-1 500M (Kayak Single),Gold
1948,London,Canoe / Kayak,Canoe / Kayak F, Alida Geertruida van der anker-doedens,Netherlands,Women,K-1 500M (Kayak Single),Silver
1948,London,Fencing,Fencing, Ellen S. preis-müller,Austria,Women,Foil Individual,Bronze
1948,London,Fencing,Fencing, Ilona elek,Hungary,Women,Foil Individual,Gold
1948,London,Fencing,Fencing, Karen Vilhelmine lachmann,Denmark,Women,Foil Individual,Silver
1948,London,Gymnastics,Artistic G., Ladislava Aloisie bakanic,USA,Women,Team Competition,Bronze
1948,London,Gymnastics,Artistic G., Marian Emma Twining barone,USA,Women,Team Competition,Bronze
1948,London,Gymnastics,Artistic G., Consetta Anne carruccio-lenz,USA,Women,Team Competition,Bronze
1948,London,Gymnastics,Artistic G., Dorothy Catherine dalton,USA,Women,Team Competition,Bronze
1948,London,Gymnastics,Artistic G., Meta elste-neumann,USA,Women,Team Competition,Bronze
1948,London,Gymnastics,Artistic G., Helen Mary schifano,USA,Women,Team Competition,Bronze
1948,London,Gymnastics,Artistic G., Clara Marie schroth-lomady,USA,Women,Team Competition,Bronze
1948,London,Gymnastics,Artistic G., Anita Aline simonis,USA,Women,Team Competition,Bronze
1948,London,Gymnastics,Artistic G., Zdenka honsova,Czech Republic,Women,Team Competition,Gold
1948,London,Gymnastics,Artistic G., Marie kovarova,Czech Republic,Women,Team Competition,Gold
1948,London,Gymnastics,Artistic G., Miloslava misakova,Czech Republic,Women,Team Competition,Gold
1948,London,Gymnastics,Artistic G., Milena müllerova,Czech Republic,Women,Team Competition,Gold
1948,London,Gymnastics,Artistic G., Vera ruzickova,Czech Republic,Women,Team Competition,Gold
1948,London,Gymnastics,Artistic G., Olga silhanova,Czech Republic,Women,Team Competition,Gold
1948,London,Gymnastics,Artistic G., Bozena srncova,Czech Republic,Women,Team Competition,Gold
1948,London,Gymnastics,Artistic G., Zdenka vermirovska,Czech Republic,Women,Team Competition,Gold
1948,London,Gymnastics,Artistic G., Anna feher,Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G., Erzsebet gulyas-köteles,Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G., Iren karsics-daruhazi,Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G., Maria kövi-zalai,Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G., Margit nagy-sandor,Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G., Erzebet sarkany-balasz,Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G., Olga tass lemhenyi,Hungary,Women,Team Competition,Silver
1948,London,Gymnastics,Artistic G., Edit vasarhelyi (weckinger),Hungary,Women,Team Competition,Silver
1952,Helsinki,Aquatics,Diving, Juno Roslays stover-irwin,USA,Women,10M Platform,Bronze
1952,Helsinki,Aquatics,Diving, Patricia mccormick,USA,Women,10M Platform,Gold
1952,Helsinki,Aquatics,Diving, Paula Jean myers-pope,USA,Women,10M Platform,Silver
1952,Helsinki,Aquatics,Diving, Zoe-Ann olsen-jensen,USA,Women,3M Springboard,Bronze
1952,Helsinki,Aquatics,Diving, Patricia mccormick,USA,Women,3M Springboard,Gold
1952,Helsinki,Aquatics,Diving, Madeleine moreau,France,Women,3M Springboard,Silver
1952,Helsinki,Aquatics,Swimming, Jean stewart,New Zealand,Women,100M Backstroke,Bronze
1952,Helsinki,Aquatics,Swimming, Joan Cynthia harrison,South Africa,Women,100M Backstroke,Gold
1952,Helsinki,Aquatics,Swimming, Geertje wielema,Netherlands,Women,100M Backstroke,Silver
1952,Helsinki,Aquatics,Swimming, Judith temes,Hungary,Women,100M Freestyle,Bronze
1952,Helsinki,Aquatics,Swimming, Katalin szöke,Hungary,Women,100M Freestyle,Gold
1952,Helsinki,Aquatics,Swimming, Johanna Maria termeulen,Netherlands,Women,100M Freestyle,Silver
1952,Helsinki,Aquatics,Swimming, Helen Orr gordon-mckay,UK,Women,200M Breaststroke,Bronze
1952,Helsinki,Aquatics,Swimming, Eva szekely,Hungary,Women,200M Breaststroke,Gold
1952,Helsinki,Aquatics,Swimming, Eva novak-gerard,Hungary,Women,200M Breaststroke,Silver
1952,Helsinki,Aquatics,Swimming, Evelyn Tokue kawamoto,USA,Women,400M Freestyle,Bronze
1952,Helsinki,Aquatics,Swimming, Valeria gyenge,Hungary,Women,400M Freestyle,Gold
1952,Helsinki,Aquatics,Swimming, Eva novak-gerard,Hungary,Women,400M Freestyle,Silver
1952,Helsinki,Aquatics,Swimming, Joan Ann alderson-rosazza,USA,Women,4X100M Freestyle Relay,Bronze
1952,Helsinki,Aquatics,Swimming, Evelyn Tokue kawamoto,USA,Women,4X100M Freestyle Relay,Bronze
1952,Helsinki,Aquatics,Swimming, Jacqueline Carol la vine,USA,Women,4X100M Freestyle Relay,Bronze
1952,Helsinki,Aquatics,Swimming, Mary Louise stepan,USA,Women,4X100M Freestyle Relay,Bronze
